127.0.0.1 - - [21/Jan/2019:14:08:53 +0000] "GET / HTTP/1.0" 200 20152 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:08:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gesundheitsuniversum20.local/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:09:00 +0000] "GET /wp-json/university/v1/search?term=s HTTP/1.0" 200 340 "http://gesundheitsuniversum20.local/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:09:15 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 48496 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:09:16 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:09:29 +0000] "GET /my-notes HTTP/1.0" 404 7357 "http://gesundheitsuniversum20.local/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:09:30 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gesundheitsuniversum20.local/my-notes" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:09:51 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://gesundheitsuniversum20.local/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:10:16 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [21/Jan/2019:14:11:20 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://gesundheitsuniversum20.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
